0 100 216,672,1224,1200
1 100 216,672,1224,1200
2 100 216,672,1224,1200
3 100 216,672,1224,1200
4 100 216,672,1224,1200
5 100 216,672,1224,1200
6 100 216,672,1224,1200
7 100 216,672,1224,1200
8 100 216,672,1224,1200
9 100 216,672,1224,1200
10 100 216,672,1224,1200
11 100 216,672,1224,1200
12 100 216,672,1224,1200
13 100 216,672,1224,1200
14 100 216,672,1224,1200
15 100 216,648,1224,1224
16 100 240,648,1224,1224
17 100 240,648,1224,1224
18 100 240,648,1224,1224
19 100 240,648,1224,1224
20 100 240,648,1224,1200
21 100 240,648,1224,1200
22 100 240,648,1224,1200
23 100 240,648,1224,1200
24 100 240,624,1224,1224
25 100 240,624,1224,1224
26 100 240,648,1224,1200
27 100 240,648,1224,1200
28 100 240,648,1224,1200
29 100 240,648,1224,1200
30 100 240,648,1224,1200
31 100 240,648,1224,1200
32 100 240,648,1224,1200
33 100 240,648,1224,1200
34 100 240,648,1224,1200
35 100 240,648,1224,1200
36 100 216,648,1224,1200
37 100 216,648,1224,1200
38 100 216,648,1224,1200
39 100 216,648,1224,1200
40 100 216,648,1224,1200
41 100 216,648,1224,1224
42 100 216,648,1224,1224
43 100 216,648,1224,1224
44 100 216,648,1224,1224
45 100 216,648,1224,1224
46 100 216,648,1224,1224
47 100 216,648,1224,1224
48 100 216,648,1224,1224
49 100 216,648,1224,1224
50 100 192,648,1224,1224
51 100 192,648,1224,1224
52 100 192,648,1224,1200
53 100 168,648,1224,1200
54 100 120,648,1224,1200
55 100 120,648,1224,1200
56 100 96,648,1224,1224
57 100 48,648,1224,1224
58 100 48,648,1224,1224
59 100 24,648,1224,1224
60 100 24,672,1224,1200
61 100 24,672,1224,1200
62 100 24,672,1224,1200
63 100 24,672,1224,1200
64 100 48,672,1224,1200
65 100 48,672,1224,1200
66 100 48,672,1224,1200
67 100 48,672,1224,1200
68 100 48,672,1224,1200
69 100 48,672,1224,1224
70 100 48,672,1224,1224
71 100 48,672,1224,1224
72 100 48,672,1224,1224
73 100 48,672,1224,1224
74 100 48,672,1224,1200
75 100 48,672,1224,1200
76 100 48,672,1224,1200
77 100 48,672,1224,1200
78 100 48,672,1224,1200
79 100 48,672,1224,1200
80 100 72,672,1224,1200
81 100 72,672,1224,1200
82 100 48,648,1224,1224
83 100 48,648,1224,1224
84 100 48,648,1224,1200
85 100 24,648,1224,1224
86 100 24,648,1224,1224
87 100 0,672,1224,1200
88 100 0,672,1224,1200
89 100 0,672,1224,1200
90 100 0,672,1224,1200
91 100 24,672,1224,1200
92 100 24,648,1224,1224
93 100 24,648,1224,1224
94 100 24,672,1224,1200
95 100 24,672,1224,1200
96 100 24,672,1224,1200
97 100 24,672,1224,1200
98 100 24,672,1224,1200
99 100 24,672,1224,1200
100 100 24,672,1224,1200
101 100 24,648,1224,1224
102 100 24,648,1224,1224
103 100 24,648,1224,1224
104 100 24,648,1224,1224
105 100 24,672,1224,1200
106 100 24,672,1224,1200
107 100 24,672,1224,1200
108 100 24,672,1224,1200
109 100 24,672,1224,1200
110 100 24,672,1224,1200
111 100 24,672,1224,1200
112 100 24,648,1224,1224
113 100 24,648,1224,1224
114 100 24,648,1224,1224
115 100 48,648,1224,1224
116 100 48,648,1224,1224
117 100 48,648,1224,1224
118 100 48,624,1224,1224
119 100 72,624,1224,1200
120 100 96,600,1224,1224
121 100 96,600,1224,1224
122 100 120,576,1224,1224
123 100 144,576,1224,1200
124 100 144,576,1224,1200
125 100 168,576,1224,1200
126 100 168,576,1224,1200
127 100 168,552,1224,1224
128 100 168,552,1224,1224
129 100 168,552,1224,1224
130 100 168,552,1224,1224
131 100 168,552,1224,1224
132 100 192,552,1224,1224
133 100 192,552,1224,1224
134 100 192,552,1224,1224
135 100 192,552,1224,1224
136 100 192,552,1224,1224
137 100 192,552,1224,1224
138 100 192,552,1224,1224
139 100 168,552,1224,1224
140 100 168,552,1224,1224
141 100 168,552,1224,1224
142 100 168,552,1224,1224
143 100 168,552,1224,1224
144 100 168,552,1224,1224
145 100 168,552,1224,1224
146 100 168,552,1224,1200
147 100 168,552,1224,1200
148 100 168,552,1224,1200
149 100 168,552,1224,1224
150 100 168,552,1224,1224
151 100 168,552,1224,1224
152 100 168,552,1224,1224
153 100 168,552,1224,1224
154 100 168,552,1224,1200
155 100 168,552,1224,1200
156 100 168,552,1224,1200
157 100 168,552,1224,1200
158 100 168,552,1224,1200
159 100 168,552,1224,1200
160 100 168,552,1224,1200
161 100 168,552,1224,1200
162 100 168,552,1224,1200
163 100 168,552,1224,1200
164 100 168,552,1224,1200
165 100 168,552,1224,1200
166 100 168,552,1224,1200
167 100 168,552,1224,1200
168 100 168,528,1224,1224
169 100 168,528,1224,1224
170 100 168,528,1224,1224
171 100 168,528,1224,1224
172 100 168,528,1224,1224
173 100 168,528,1224,1200
174 100 168,528,1224,1200
175 100 168,504,1224,1200
176 100 168,504,1224,1200
177 100 144,480,1224,1224
178 100 120,480,1224,1200
179 100 120,480,1224,1200
180 100 72,456,1224,1200
181 100 24,432,1224,1200
182 100 24,432,1224,1200
183 100 0,408,1224,1224
184 100 0,384,1224,1224
185 100 0,360,1224,1224
186 100 0,360,1224,1224
187 100 0,336,1224,1224
188 100 24,336,1224,1224
189 100 24,336,1224,1224
190 100 24,336,1224,1224
191 100 24,336,1224,1224
192 100 24,312,1224,1224
193 100 24,312,1224,1224
194 100 0,312,1224,1224
195 100 0,312,1224,1224
196 100 0,312,1224,1224
197 100 0,312,1224,1224
198 100 0,312,1224,1224
199 100 0,312,1224,1224
200 100 24,312,1224,1224
201 100 24,312,1224,1224
202 100 24,312,1224,1224
203 100 24,312,1224,1224
204 100 24,312,1224,1248
205 100 0,336,1224,1224
206 100 0,336,1224,1224
207 100 24,336,1224,1224
208 100 24,336,1224,1224
209 100 24,336,1224,1224
210 100 24,336,1224,1224
211 100 0,336,1224,1224
212 100 0,312,1224,1248
213 100 24,312,1224,1224
214 100 24,312,1224,1224
215 100 0,312,1224,1224
216 100 0,312,1224,1224
217 100 0,312,1224,1224
218 100 0,288,1224,1248
219 100 0,288,1224,1248
220 100 0,288,1224,1248
221 100 0,288,1224,1248
222 100 0,288,1224,1224
223 100 24,288,1224,1224
224 100 24,288,1224,1224
225 100 24,264,1224,1248
226 100 24,264,1224,1248
227 100 24,264,1224,1248
228 100 48,264,1224,1224
229 100 0,240,1224,1248
230 100 0,240,1224,1248
231 100 0,240,1224,1248
232 100 0,240,1224,1248
233 100 24,216,1224,1248
234 100 24,216,1224,1248
235 100 24,216,1224,1248
236 100 24,216,1224,1248
237 100 24,216,1224,1248
238 100 24,216,1224,1248
239 100 24,216,1224,1248
240 100 24,216,1224,1248
241 100 24,216,1224,1248
242 100 24,216,1224,1248
243 100 24,216,1224,1248
244 100 24,216,1224,1248
245 100 48,216,1224,1248
246 100 48,192,1224,1272
247 100 0,192,1224,1248
248 100 0,192,1224,1248
249 100 0,192,1224,1248
250 100 0,192,1224,1248
251 100 0,192,1224,1248
252 100 0,192,1224,1248
253 100 0,192,1224,1248
254 100 0,192,1224,1248
255 100 0,192,1224,1248
256 100 0,192,1224,1248
257 100 24,192,1224,1248
258 100 0,192,1224,1248
259 100 0,192,1224,1248
260 100 0,192,1224,1248
261 100 0,192,1224,1248
262 100 0,192,1224,1248
263 100 48,192,1224,1248
264 100 48,192,1224,1248
265 100 24,192,1224,1248
266 100 24,192,1224,1248
267 100 24,192,1224,1248
268 100 24,216,1224,1248
269 100 24,216,1224,1248
270 100 48,216,1224,1248
271 100 72,240,1224,1248
272 100 72,240,1224,1248
273 100 0,240,1224,1248
274 100 0,240,1224,1248
275 100 48,264,1224,1248
276 100 96,288,1224,1224
277 100 24,288,1224,1248
278 100 48,312,1224,1224
279 100 48,312,1224,1224
280 100 0,312,1224,1248
281 100 48,336,1224,1224
282 100 96,336,1224,1248
283 100 96,336,1224,1248
284 100 24,360,1224,1224
285 100 72,360,1224,1248
286 100 72,360,1224,1248
287 100 0,384,1224,1224
288 100 3408,384,1224,1224
289 100 3408,384,1224,1224
290 100 144,384,1224,1248
291 100 168,384,1224,1248
292 100 168,384,1224,1248
293 100 3384,384,1224,1224
294 100 168,384,1224,1248
295 100 120,384,1224,1248
296 100 120,384,1224,1248
297 100 120,384,1224,1248
298 100 144,384,1224,1248
299 100 144,384,1224,1248
300 100 120,384,1224,1248
301 100 120,384,1224,1248
302 100 120,384,1224,1248
303 100 72,384,1224,1248
304 100 24,408,1224,1248
305 100 0,432,1224,1248
306 100 24,456,1224,1248
307 100 24,456,1224,1248
308 100 24,480,1224,1248
309 100 24,480,1224,1248
310 100 0,480,1224,1248
311 100 0,504,1224,1224
312 100 0,504,1224,1224
313 100 0,504,1224,1248
314 100 0,504,1224,1248
315 100 24,504,1224,1224
316 100 24,504,1224,1224
317 100 24,504,1224,1224
318 100 24,504,1224,1224
319 100 24,504,1224,1224
320 100 24,504,1224,1224
321 100 24,504,1224,1224
322 100 24,504,1224,1224
323 100 24,504,1224,1224
324 100 24,504,1224,1224
325 100 24,504,1224,1224
326 100 24,504,1224,1224
327 100 24,504,1224,1224
328 100 24,504,1224,1224
329 100 24,504,1224,1224
330 100 24,504,1224,1224
331 100 24,504,1224,1224
332 100 24,504,1224,1224
333 100 0,504,1224,1224
334 100 0,504,1224,1224
335 100 24,504,1224,1224
336 100 0,504,1224,1200
337 100 0,504,1224,1200
338 100 0,480,1224,1224
339 100 0,480,1224,1224
340 100 0,480,1224,1224
341 100 0,480,1224,1224
342 100 24,480,1224,1200
343 100 0,456,1224,1224
344 100 0,456,1224,1224
345 100 24,456,1224,1200
346 100 0,432,1224,1224
347 100 0,432,1224,1224
348 100 24,432,1224,1224
349 100 0,408,1224,1224
350 100 0,384,1224,1224
351 100 0,384,1224,1224
352 100 24,384,1224,1224
353 100 0,384,1224,1200
354 100 0,384,1224,1200
355 100 0,384,1224,1200
356 100 0,360,1224,1224
357 100 0,360,1224,1224
358 100 0,360,1224,1200
359 100 0,336,1224,1200
360 100 0,288,1224,1224
361 100 0,264,1224,1224
362 100 0,264,1224,1224
363 100 0,240,1224,1224
364 100 0,216,1224,1224
365 100 0,216,1224,1224
366 100 0,216,1224,1200
367 100 0,216,1224,1200
