0 100 3240,360,1224,1200
1 100 24,456,1224,1200
2 100 24,456,1224,1200
3 100 24,456,1224,1200
4 100 24,456,1224,1200
5 100 0,480,1224,1200
6 100 0,480,1224,1200
7 100 0,480,1224,1200
8 100 0,480,1224,1200
9 100 0,480,1224,1200
10 100 0,480,1224,1224
11 100 0,480,1224,1224
12 100 0,480,1224,1224
13 100 0,480,1224,1224
14 100 0,480,1224,1224
15 100 0,480,1224,1224
16 100 0,480,1224,1224
17 100 0,480,1224,1224
18 100 0,480,1224,1224
19 100 0,480,1224,1224
20 100 0,504,1224,1200
21 100 0,504,1224,1200
22 100 0,504,1224,1200
23 100 0,504,1224,1200
24 100 0,504,1224,1200
25 100 0,504,1224,1200
26 100 0,528,1224,1200
27 100 0,528,1224,1200
28 100 0,528,1224,1200
29 100 0,528,1224,1200
30 100 48,528,1224,1200
31 100 48,528,1224,1200
32 100 48,528,1224,1200
33 100 48,528,1224,1200
34 100 48,528,1224,1200
35 100 48,528,1224,1200
36 100 96,504,1224,1224
37 100 96,504,1224,1224
38 100 96,504,1224,1224
39 100 96,504,1224,1224
40 100 120,480,1224,1224
41 100 120,480,1224,1224
42 100 120,480,1224,1224
43 100 120,480,1224,1224
44 100 120,480,1224,1224
45 100 120,480,1224,1200
46 100 120,480,1224,1200
47 100 120,480,1224,1200
48 100 120,480,1224,1200
49 100 120,480,1224,1200
50 100 144,480,1224,1200
51 100 144,480,1224,1200
52 100 144,480,1224,1200
53 100 144,480,1224,1200
54 100 144,480,1224,1200
55 100 144,480,1224,1200
56 100 168,456,1224,1224
57 100 168,456,1224,1224
58 100 168,456,1224,1224
59 100 168,456,1224,1224
60 100 144,456,1224,1224
61 100 144,456,1224,1224
62 100 144,456,1224,1224
63 100 144,456,1224,1224
64 100 144,456,1224,1224
65 100 144,456,1224,1224
66 100 144,456,1224,1200
67 100 144,456,1224,1200
68 100 144,456,1224,1200
69 100 144,456,1224,1200
70 100 144,456,1224,1200
71 100 192,456,1224,1224
72 100 192,456,1224,1224
73 100 192,456,1224,1224
74 100 192,456,1224,1224
75 100 192,456,1224,1224
76 100 192,456,1224,1224
77 100 192,456,1224,1224
78 100 192,456,1224,1224
79 100 192,456,1224,1224
80 100 192,456,1224,1224
81 100 192,456,1224,1224
82 100 192,456,1224,1224
83 100 192,456,1224,1224
84 100 192,456,1224,1224
85 100 192,456,1224,1224
86 100 192,480,1224,1200
87 100 192,480,1224,1200
88 100 192,480,1224,1200
89 100 192,480,1224,1200
90 100 192,480,1224,1200
91 100 168,480,1224,1200
92 100 168,480,1224,1200
93 100 168,480,1224,1200
94 100 168,480,1224,1200
95 100 168,480,1224,1200
96 100 168,480,1224,1200
97 100 168,480,1224,1200
98 100 168,480,1224,1200
99 100 168,480,1224,1200
100 100 168,480,1224,1200
101 100 192,456,1224,1224
102 100 192,456,1224,1224
103 100 192,456,1224,1224
104 100 192,456,1224,1224
105 100 192,456,1224,1224
106 100 192,456,1224,1224
107 100 216,480,1224,1200
108 100 216,480,1224,1200
109 100 216,480,1224,1200
110 100 216,480,1224,1200
111 100 216,456,1224,1224
112 100 216,456,1224,1224
113 100 216,456,1224,1224
114 100 216,456,1224,1224
115 100 216,456,1224,1224
116 100 216,480,1224,1200
117 100 216,480,1224,1200
118 100 216,480,1224,1200
119 100 216,480,1224,1200
120 100 216,480,1224,1200
121 100 216,480,1224,1200
122 100 216,456,1224,1224
123 100 216,456,1224,1224
124 100 216,456,1224,1224
125 100 216,456,1224,1224
126 100 216,480,1224,1200
127 100 216,480,1224,1200
128 100 216,480,1224,1200
129 100 216,480,1224,1200
130 100 216,480,1224,1200
131 100 216,480,1224,1200
132 100 216,480,1224,1200
133 100 216,480,1224,1200
134 100 216,480,1224,1200
135 100 216,480,1224,1200
136 100 216,480,1224,1200
137 100 216,480,1224,1200
138 100 216,480,1224,1200
139 100 216,480,1224,1200
140 100 216,480,1224,1200
141 100 216,480,1224,1200
142 100 216,480,1224,1200
143 100 240,480,1224,1200
144 100 240,480,1224,1200
145 100 240,480,1224,1200
146 100 240,480,1224,1200
147 100 240,480,1224,1200
148 100 240,480,1224,1200
149 100 240,480,1224,1200
150 100 240,480,1224,1200
151 100 240,480,1224,1200
152 100 240,480,1224,1200
153 100 240,480,1224,1200
154 100 240,480,1224,1200
155 100 240,480,1224,1200
156 100 240,480,1224,1200
157 100 264,480,1224,1200
158 100 264,480,1224,1200
159 100 264,480,1224,1200
160 100 264,480,1224,1200
161 100 264,480,1224,1200
162 100 264,480,1224,1200
163 100 264,480,1224,1200
164 100 264,480,1224,1200
165 100 264,480,1224,1200
166 100 264,480,1224,1200
167 100 312,480,1224,1200
168 100 312,480,1224,1200
169 100 312,480,1224,1200
170 100 312,480,1224,1200
171 100 312,480,1224,1200
172 100 312,480,1224,1224
173 100 312,480,1224,1224
174 100 312,480,1224,1224
175 100 312,480,1224,1224
176 100 312,480,1224,1224
177 100 312,480,1224,1224
178 100 336,480,1224,1224
179 100 336,480,1224,1224
180 100 336,480,1224,1224
181 100 336,480,1224,1224
182 100 336,480,1224,1224
183 100 336,480,1224,1224
184 100 336,480,1224,1224
185 100 336,480,1224,1224
186 100 336,480,1224,1224
187 100 336,480,1224,1224
188 100 336,480,1224,1224
189 100 336,480,1224,1224
190 100 336,480,1224,1224
191 100 336,480,1224,1200
192 100 336,480,1224,1200
193 100 336,480,1224,1200
194 100 336,480,1224,1200
195 100 336,480,1224,1200
196 100 336,480,1224,1200
197 100 480,432,1224,1224
198 100 480,432,1224,1224
199 100 480,432,1224,1224
200 100 480,432,1224,1224
201 100 552,504,1224,1200
202 100 552,504,1224,1200
203 100 552,504,1224,1200
204 100 552,504,1224,1200
205 100 552,504,1224,1200
206 100 552,504,1224,1200
207 100 672,528,1224,1200
208 100 672,528,1224,1200
209 100 672,528,1224,1200
210 100 672,528,1224,1200
211 100 672,552,1224,1224
212 100 672,552,1224,1224
213 100 672,552,1224,1224
214 100 672,552,1224,1224
215 100 672,552,1224,1224
216 100 624,528,1224,1200
217 100 624,528,1224,1200
218 100 624,528,1224,1200
219 100 624,528,1224,1200
220 100 624,528,1224,1200
221 100 624,528,1224,1200
222 100 624,504,1224,1200
223 100 624,504,1224,1200
224 100 624,504,1224,1200
225 100 624,504,1224,1200
226 100 624,504,1224,1200
227 100 624,504,1224,1200
228 100 648,456,1224,1200
229 100 648,456,1224,1200
230 100 648,456,1224,1200
231 100 624,456,1224,1224
232 100 624,456,1224,1224
233 100 624,456,1224,1224
234 100 624,456,1224,1224
235 100 624,456,1224,1224
236 100 624,480,1224,1200
237 100 624,480,1224,1200
238 100 624,480,1224,1200
239 100 624,480,1224,1200
240 100 624,480,1224,1200
241 100 624,480,1224,1200
242 100 696,480,1224,1200
243 100 696,480,1224,1200
244 100 696,480,1224,1200
245 100 696,480,1224,1200
246 100 768,504,1224,1200
247 100 768,504,1224,1200
248 100 768,504,1224,1200
249 100 768,504,1224,1200
250 100 768,504,1224,1200
251 100 792,504,1224,1200
252 100 792,504,1224,1200
253 100 792,504,1224,1200
254 100 792,504,1224,1200
255 100 792,504,1224,1200
256 100 792,504,1224,1200
257 100 816,504,1224,1200
258 100 816,504,1224,1200
259 100 816,504,1224,1200
260 100 816,504,1224,1200
261 100 816,504,1224,1200
262 100 816,504,1224,1200
263 100 816,504,1224,1200
264 100 816,504,1224,1200
265 100 816,504,1224,1200
266 100 816,504,1224,1200
267 100 816,504,1224,1200
268 100 816,504,1224,1200
269 100 816,504,1224,1200
270 100 816,504,1224,1200
271 100 816,504,1224,1200
272 100 816,504,1224,1200
273 100 816,504,1224,1200
274 100 816,504,1224,1200
275 100 816,504,1224,1200
276 100 792,504,1224,1200
277 100 792,504,1224,1200
278 100 792,504,1224,1200
279 100 792,504,1224,1200
280 100 792,504,1224,1200
281 100 792,504,1224,1200
282 100 792,504,1224,1200
283 100 792,504,1224,1200
284 100 792,504,1224,1200
285 100 792,504,1224,1200
286 100 792,504,1224,1200
287 100 792,504,1224,1200
288 100 792,504,1224,1200
289 100 792,504,1224,1200
290 100 792,504,1224,1200
291 100 792,504,1224,1200
292 100 792,504,1224,1200
293 100 792,504,1224,1200
294 100 792,504,1224,1200
295 100 792,504,1224,1200
296 100 792,504,1224,1200
297 100 792,504,1224,1200
298 100 792,504,1224,1200
299 100 792,504,1224,1200
300 100 792,504,1224,1200
301 100 792,504,1224,1200
302 100 792,504,1224,1200
303 100 792,504,1224,1200
304 100 792,504,1224,1200
305 100 792,504,1224,1200
306 100 792,480,1224,1224
307 100 792,480,1224,1224
308 100 792,480,1224,1224
309 100 792,480,1224,1224
310 100 792,480,1224,1224
311 100 792,480,1224,1224
312 100 768,480,1224,1224
313 100 768,480,1224,1224
314 100 768,480,1224,1224
315 100 768,480,1224,1224
316 100 768,480,1224,1224
317 100 768,480,1224,1224
318 100 744,456,1224,1200
319 100 744,456,1224,1200
320 100 744,456,1224,1200
321 100 720,408,1224,1224
322 100 720,408,1224,1224
323 100 720,408,1224,1224
324 100 720,408,1224,1224
325 100 720,408,1224,1224
326 100 720,408,1224,1224
327 100 720,456,1224,1200
328 100 720,456,1224,1200
329 100 720,456,1224,1200
330 100 720,456,1224,1200
331 100 648,432,1224,1224
332 100 648,432,1224,1224
333 100 648,432,1224,1224
334 100 648,432,1224,1224
335 100 648,432,1224,1224
336 100 600,432,1224,1224
337 100 600,432,1224,1224
338 100 600,432,1224,1224
339 100 600,432,1224,1224
340 100 600,432,1224,1224
341 100 552,456,1224,1200
342 100 552,456,1224,1200
343 100 552,456,1224,1200
344 100 552,456,1224,1200
345 100 552,456,1224,1200
346 100 552,456,1224,1200
347 100 384,480,1224,1224
348 100 384,480,1224,1224
349 100 384,480,1224,1224
350 100 384,480,1224,1224
351 100 384,480,1224,1224
352 100 312,504,1224,1224
353 100 312,504,1224,1224
354 100 312,504,1224,1224
355 100 312,504,1224,1224
356 100 312,504,1224,1224
357 100 312,504,1224,1224
358 100 312,504,1224,1224
359 100 312,504,1224,1224
360 100 312,504,1224,1224
361 100 312,504,1224,1224
362 100 312,528,1224,1200
363 100 312,528,1224,1200
364 100 312,528,1224,1200
365 100 312,528,1224,1200
366 100 312,528,1224,1200
367 100 288,504,1224,1200
368 100 288,504,1224,1200
369 100 288,504,1224,1200
370 100 288,504,1224,1200
371 100 288,504,1224,1200
372 100 240,504,1224,1200
373 100 240,504,1224,1200
374 100 240,504,1224,1200
375 100 240,504,1224,1200
376 100 264,528,1224,1200
377 100 264,528,1224,1200
378 100 264,528,1224,1200
379 100 264,528,1224,1200
380 100 264,528,1224,1200
381 100 312,504,1224,1224
382 100 312,504,1224,1224
383 100 312,504,1224,1224
384 100 312,504,1224,1224
385 100 312,504,1224,1224
386 100 312,504,1224,1224
387 100 360,528,1224,1200
388 100 360,528,1224,1200
389 100 360,528,1224,1200
390 100 360,528,1224,1200
391 100 408,528,1224,1200
392 100 408,528,1224,1200
393 100 408,528,1224,1200
394 100 408,528,1224,1200
395 100 408,528,1224,1200
396 100 432,528,1224,1224
397 100 432,528,1224,1224
398 100 432,528,1224,1224
399 100 432,528,1224,1224
400 100 432,528,1224,1224
401 100 432,528,1224,1224
402 100 432,552,1224,1224
403 100 432,552,1224,1224
404 100 432,552,1224,1224
405 100 432,552,1224,1224
406 100 432,552,1224,1224
407 100 432,552,1224,1224
408 100 456,552,1224,1224
409 100 456,552,1224,1224
410 100 456,552,1224,1224
411 100 456,552,1224,1224
412 100 456,552,1224,1224
413 100 456,552,1224,1200
414 100 456,552,1224,1200
415 100 456,552,1224,1200
416 100 480,528,1224,1224
417 100 480,528,1224,1224
418 100 480,528,1224,1224
419 100 480,528,1224,1224
420 100 480,528,1224,1224
421 100 528,504,1224,1200
422 100 528,504,1224,1200
423 100 528,504,1224,1200
424 100 528,504,1224,1200
425 100 528,504,1224,1200
426 100 504,504,1224,1200
427 100 504,504,1224,1200
428 100 504,504,1224,1200
429 100 504,504,1224,1200
430 100 504,504,1224,1200
431 100 504,504,1224,1200
432 100 504,504,1224,1200
433 100 504,504,1224,1200
434 100 504,504,1224,1200
435 100 504,504,1224,1200
436 100 504,504,1224,1200
437 100 552,528,1224,1200
438 100 552,528,1224,1200
439 100 552,528,1224,1200
440 100 552,528,1224,1200
441 100 552,528,1224,1200
442 100 552,504,1224,1224
443 100 552,504,1224,1224
444 100 552,504,1224,1224
445 100 552,504,1224,1224
446 100 552,504,1224,1224
447 100 552,504,1224,1200
448 100 552,504,1224,1200
449 100 552,504,1224,1200
450 100 552,504,1224,1200
451 100 552,504,1224,1200
452 100 552,480,1224,1224
453 100 552,480,1224,1224
454 100 552,480,1224,1224
455 100 552,480,1224,1224
456 100 552,480,1224,1224
457 100 576,504,1224,1200
458 100 576,504,1224,1200
459 100 576,504,1224,1200
460 100 576,504,1224,1200
461 100 576,504,1224,1200
462 100 576,480,1224,1224
463 100 576,480,1224,1224
464 100 576,480,1224,1224
465 100 576,480,1224,1224
466 100 576,480,1224,1224
467 100 600,456,1224,1200
468 100 600,456,1224,1200
469 100 600,456,1224,1200
470 100 600,456,1224,1200
471 100 600,456,1224,1200
472 100 600,432,1224,1224
473 100 600,432,1224,1224
474 100 600,432,1224,1224
475 100 600,432,1224,1224
476 100 600,432,1224,1224
477 100 600,432,1224,1224
478 100 600,432,1224,1224
479 100 600,432,1224,1224
480 100 600,432,1224,1224
481 100 600,432,1224,1224
482 100 600,432,1224,1224
483 100 600,432,1224,1224
484 100 600,432,1224,1224
485 100 600,432,1224,1224
486 100 600,432,1224,1224
487 100 552,432,1224,1200
488 100 552,432,1224,1200
489 100 552,432,1224,1200
490 100 552,432,1224,1200
491 100 552,432,1224,1200
492 100 504,408,1224,1224
493 100 504,408,1224,1224
494 100 504,408,1224,1224
495 100 504,408,1224,1224
496 100 504,408,1224,1224
497 100 480,408,1224,1200
498 100 480,408,1224,1200
499 100 480,408,1224,1200
500 100 480,408,1224,1200
501 100 480,408,1224,1200
502 100 456,408,1224,1200
503 100 456,408,1224,1200
504 100 456,408,1224,1200
505 100 456,408,1224,1200
506 100 456,408,1224,1200
507 100 360,408,1224,1200
508 100 360,408,1224,1200
509 100 360,408,1224,1200
510 100 360,408,1224,1200
511 100 360,408,1224,1200
512 100 312,408,1224,1200
513 100 312,408,1224,1200
514 100 312,408,1224,1200
515 100 312,408,1224,1200
516 100 312,408,1224,1200
517 100 312,384,1224,1200
518 100 312,384,1224,1200
519 100 312,384,1224,1200
520 100 312,384,1224,1200
521 100 312,384,1224,1200
522 100 264,408,1224,1200
523 100 264,408,1224,1200
524 100 264,408,1224,1200
525 100 264,408,1224,1200
526 100 264,408,1224,1200
527 100 192,432,1224,1200
528 100 192,432,1224,1200
529 100 192,432,1224,1200
530 100 192,432,1224,1200
531 100 192,432,1224,1200
532 100 144,432,1224,1224
533 100 144,432,1224,1224
534 100 144,432,1224,1224
535 100 144,432,1224,1224
536 100 144,432,1224,1224
537 100 120,432,1224,1224
538 100 120,432,1224,1224
539 100 120,432,1224,1224
540 100 120,432,1224,1224
541 100 120,432,1224,1224
542 100 120,432,1224,1224
543 100 120,456,1224,1200
544 100 120,456,1224,1200
545 100 120,456,1224,1200
546 100 120,456,1224,1200
547 100 120,456,1224,1200
548 100 96,456,1224,1200
549 100 96,456,1224,1200
550 100 96,456,1224,1200
551 100 96,456,1224,1200
552 100 96,456,1224,1200
553 100 96,432,1224,1200
554 100 96,432,1224,1200
555 100 96,432,1224,1200
556 100 96,432,1224,1200
557 100 96,432,1224,1200
558 100 96,456,1224,1224
559 100 96,456,1224,1224
560 100 96,456,1224,1224
561 100 96,456,1224,1224
562 100 96,456,1224,1224
563 100 120,456,1224,1224
564 100 120,456,1224,1224
565 100 120,456,1224,1224
566 100 120,456,1224,1224
567 100 120,456,1224,1224
568 100 144,480,1224,1200
569 100 144,480,1224,1200
570 100 144,480,1224,1200
571 100 144,480,1224,1200
572 100 144,480,1224,1200
573 100 144,480,1224,1200
574 100 144,480,1224,1200
575 100 144,480,1224,1200
576 100 144,480,1224,1200
577 100 144,480,1224,1200
578 100 120,456,1224,1224
579 100 120,456,1224,1224
580 100 120,456,1224,1224
581 100 120,456,1224,1224
582 100 120,456,1224,1224
583 100 72,456,1224,1224
584 100 72,456,1224,1224
585 100 72,456,1224,1224
586 100 72,456,1224,1224
587 100 72,456,1224,1224
588 100 72,456,1224,1224
589 100 72,456,1224,1224
590 100 72,456,1224,1224
591 100 72,456,1224,1224
592 100 72,456,1224,1224
593 100 72,480,1224,1224
594 100 72,480,1224,1224
595 100 72,480,1224,1224
596 100 72,480,1224,1224
597 100 72,480,1224,1224
598 100 24,480,1224,1224
599 100 24,480,1224,1224
600 100 24,480,1224,1224
601 100 24,480,1224,1224
602 100 24,480,1224,1224
603 100 24,480,1224,1224
604 100 0,504,1224,1200
605 100 0,504,1224,1200
606 100 0,504,1224,1200
607 100 0,504,1224,1200
608 100 0,504,1224,1200
609 100 0,480,1224,1200
610 100 0,480,1224,1200
611 100 0,480,1224,1200
612 100 0,480,1224,1200
613 100 0,480,1224,1200
614 100 0,456,1224,1200
615 100 0,456,1224,1200
616 100 0,456,1224,1200
617 100 0,456,1224,1200
618 100 0,456,1224,1200
619 100 24,408,1224,1224
620 100 24,408,1224,1224
621 100 24,408,1224,1224
622 100 24,408,1224,1224
623 100 0,408,1224,1200
624 100 0,408,1224,1200
625 100 0,408,1224,1200
626 100 0,408,1224,1200
627 100 0,408,1224,1200
628 100 24,408,1224,1200
629 100 24,408,1224,1200
630 100 24,408,1224,1200
631 100 24,408,1224,1200
632 100 24,408,1224,1200
633 100 24,408,1224,1200
634 100 24,408,1224,1200
635 100 24,408,1224,1200
636 100 24,408,1224,1200
637 100 24,408,1224,1200
638 100 24,408,1224,1200
639 100 24,408,1224,1200
640 100 24,408,1224,1200
641 100 24,408,1224,1200
642 100 24,408,1224,1200
643 100 24,408,1224,1200
644 100 24,408,1224,1200
645 100 24,408,1224,1200
646 100 24,408,1224,1200
647 100 24,408,1224,1200
648 100 24,408,1224,1200
649 100 0,360,1224,1200
650 100 0,360,1224,1200
651 100 0,360,1224,1200
652 100 0,360,1224,1200
653 100 0,360,1224,1200
654 100 0,312,1224,1200
655 100 0,312,1224,1200
656 100 0,312,1224,1200
657 100 0,312,1224,1200
658 100 0,312,1224,1200
659 100 0,312,1224,1200
660 100 0,336,1224,1200
661 100 0,336,1224,1200
662 100 0,336,1224,1200
663 100 0,336,1224,1200
664 100 0,360,1224,1200
665 100 0,360,1224,1200
666 100 0,360,1224,1200
667 100 0,360,1224,1200
668 100 0,360,1224,1200
669 100 0,360,1224,1224
670 100 0,360,1224,1224
671 100 0,360,1224,1224
672 100 0,360,1224,1224
673 100 0,360,1224,1224
674 100 0,384,1224,1200
675 100 0,384,1224,1200
676 100 0,384,1224,1200
677 100 0,384,1224,1200
678 100 0,384,1224,1200
679 100 0,384,1224,1200
680 100 0,384,1224,1200
681 100 0,384,1224,1200
682 100 0,384,1224,1200
683 100 0,384,1224,1200
684 100 0,384,1224,1224
685 100 0,384,1224,1224
686 100 0,384,1224,1224
687 100 0,384,1224,1224
688 100 0,384,1224,1224
689 100 24,408,1224,1200
690 100 24,408,1224,1200
691 100 24,408,1224,1200
692 100 24,408,1224,1200
693 100 24,408,1224,1200
694 100 48,408,1224,1200
695 100 48,408,1224,1200
696 100 48,408,1224,1200
697 100 48,408,1224,1200
698 100 48,408,1224,1200
699 100 48,408,1224,1200
700 100 96,408,1224,1200
701 100 96,408,1224,1200
702 100 96,408,1224,1200
703 100 96,408,1224,1200
704 100 120,408,1224,1200
705 100 120,408,1224,1200
706 100 120,408,1224,1200
707 100 120,408,1224,1200
708 100 120,408,1224,1200
709 100 120,408,1224,1200
710 100 120,408,1224,1200
711 100 120,408,1224,1200
712 100 120,408,1224,1200
713 100 120,408,1224,1200
714 100 144,408,1224,1224
715 100 144,408,1224,1224
716 100 144,408,1224,1224
717 100 144,408,1224,1224
718 100 144,408,1224,1224
719 100 168,408,1224,1224
720 100 168,408,1224,1224
721 100 168,408,1224,1224
722 100 168,408,1224,1224
723 100 168,408,1224,1224
724 100 168,408,1224,1200
725 100 168,408,1224,1200
726 100 168,408,1224,1200
727 100 168,408,1224,1200
728 100 168,408,1224,1200
729 100 216,408,1224,1224
