0 100 1200,384,1224,1224
1 100 1176,384,1224,1200
2 100 1152,360,1224,1224
3 100 1152,360,1224,1224
4 100 1152,360,1224,1224
5 100 1128,336,1224,1200
6 100 1104,336,1224,1200
7 100 1104,336,1224,1200
8 100 1104,336,1224,1200
9 100 1080,312,1224,1200
10 100 1080,312,1224,1200
11 100 1056,288,1224,1224
12 100 1056,288,1224,1224
13 100 1056,264,1224,1224
14 100 1056,264,1224,1224
15 100 1032,264,1224,1224
16 100 1032,264,1224,1200
17 100 1032,264,1224,1200
18 100 1032,264,1224,1224
19 100 1032,264,1224,1224
20 100 1032,264,1224,1224
21 100 1056,288,1224,1200
22 100 1056,288,1224,1200
23 100 1080,288,1224,1224
24 100 1080,288,1224,1224
25 100 1080,288,1224,1224
26 100 1080,288,1224,1224
27 100 1104,288,1224,1224
28 100 1104,288,1224,1224
29 100 1104,288,1224,1224
30 100 1104,288,1224,1200
31 100 1104,264,1224,1224
32 100 1104,264,1224,1224
33 100 1104,264,1224,1200
34 100 1104,264,1224,1200
35 100 1080,240,1224,1224
36 100 1080,240,1224,1224
37 100 1080,240,1224,1200
38 100 1080,216,1224,1224
39 100 1080,216,1224,1224
40 100 1080,216,1224,1224
41 100 1056,216,1224,1200
42 100 1056,216,1224,1200
43 100 1080,216,1224,1224
44 100 1080,216,1224,1224
45 100 1080,240,1224,1200
46 100 1104,240,1224,1224
47 100 1104,240,1224,1224
48 100 1104,264,1224,1200
49 100 1104,264,1224,1200
50 100 1128,264,1224,1224
51 100 1128,264,1224,1224
52 100 1128,264,1224,1224
53 100 1128,264,1224,1224
54 100 1128,264,1224,1224
55 100 1128,288,1224,1200
56 100 1128,288,1224,1200
57 100 1128,288,1224,1200
58 100 1128,288,1224,1200
59 100 1128,288,1224,1200
60 100 1152,288,1224,1200
61 100 1152,288,1224,1200
62 100 1152,288,1224,1200
63 100 1152,288,1224,1200
64 100 1152,288,1224,1200
65 100 1152,288,1224,1200
66 100 1152,288,1224,1200
67 100 1152,288,1224,1200
68 100 1152,288,1224,1200
69 100 1176,288,1224,1224
70 100 1176,288,1224,1224
71 100 1176,288,1224,1224
72 100 1176,288,1224,1224
73 100 1176,288,1224,1224
74 100 1176,312,1224,1200
75 100 1176,312,1224,1200
76 100 1176,288,1224,1224
77 100 1176,288,1224,1224
78 100 1176,288,1224,1224
79 100 1176,288,1224,1224
80 100 1176,288,1224,1224
81 100 1176,288,1224,1224
82 100 1176,288,1224,1224
83 100 1176,288,1224,1224
84 100 1176,288,1224,1224
85 100 1176,288,1224,1224
86 100 1176,288,1224,1224
87 100 1176,288,1224,1224
88 100 1176,288,1224,1224
89 100 1176,288,1224,1224
90 100 1176,288,1224,1224
91 100 1176,312,1224,1200
92 100 1176,312,1224,1200
93 100 1176,312,1224,1200
94 100 1176,312,1224,1200
95 100 1176,312,1224,1200
96 100 1176,312,1224,1200
97 100 1176,312,1224,1200
98 100 1176,312,1224,1200
99 100 1176,312,1224,1224
100 100 1176,312,1224,1224
101 100 1176,312,1224,1224
102 100 1176,336,1224,1200
103 100 1176,336,1224,1224
104 100 1176,336,1224,1224
105 100 1200,360,1224,1200
106 100 1200,360,1224,1200
107 100 1200,360,1224,1200
108 100 1200,360,1224,1200
109 100 1200,360,1224,1224
110 100 1200,360,1224,1224
111 100 1200,360,1224,1224
112 100 1200,360,1224,1224
113 100 1200,360,1224,1224
114 100 1200,360,1224,1224
115 100 1200,360,1224,1224
116 100 1200,360,1224,1224
117 100 1200,384,1224,1200
118 100 1200,384,1224,1200
119 100 1200,384,1224,1200
120 100 1200,384,1224,1200
121 100 1224,384,1224,1200
122 100 1248,384,1224,1200
123 100 1248,384,1224,1200
124 100 1320,384,1224,1224
125 100 1368,408,1224,1224
126 100 1368,408,1224,1224
127 100 1416,456,1224,1200
128 100 1416,456,1224,1200
129 100 1392,504,1224,1200
130 100 1392,504,1224,1200
131 100 1368,528,1224,1200
132 100 1368,528,1224,1200
133 100 1344,552,1224,1224
134 100 1344,600,1224,1200
135 100 1320,624,1224,1224
136 100 1320,624,1224,1224
137 100 1296,672,1224,1200
138 100 1296,672,1224,1200
139 100 1272,696,1224,1200
140 100 1272,696,1224,1200
141 100 1248,720,1224,1200
142 100 1248,720,1224,1200
143 100 1224,744,1224,1200
144 100 1200,768,1224,1200
145 100 1200,768,1224,1200
146 100 1200,792,1224,1200
147 100 1200,768,1224,1224
148 100 1200,768,1224,1224
149 100 1200,768,1224,1200
150 100 1200,768,1224,1200
151 100 1200,768,1224,1224
152 100 1200,768,1224,1224
153 100 1200,792,1224,1200
154 100 1176,792,1224,1200
155 100 1176,792,1224,1200
156 100 1176,792,1224,1200
157 100 1200,792,1224,1200
158 100 1200,792,1224,1200
159 100 1200,792,1224,1200
160 100 1200,792,1224,1200
161 100 1176,792,1224,1200
162 100 1176,792,1224,1200
163 100 1176,816,1224,1200
164 100 1176,816,1224,1200
165 100 1152,816,1224,1224
166 100 1128,840,1224,1200
167 100 1128,840,1224,1200
168 100 1128,840,1224,1200
169 100 1128,840,1224,1200
170 100 1128,840,1224,1200
171 100 1128,840,1224,1200
172 100 1128,840,1224,1200
173 100 1128,840,1224,1200
174 100 1128,840,1224,1200
175 100 1128,816,1224,1224
176 100 1128,816,1224,1200
177 100 1128,816,1224,1200
178 100 1152,816,1224,1200
179 100 1176,792,1224,1200
180 100 1176,792,1224,1200
181 100 1176,792,1224,1200
182 100 1224,720,1224,1200
183 100 1272,672,1224,1200
184 100 1272,672,1224,1200
185 100 1296,648,1224,1200
186 100 1296,648,1224,1200
187 100 1296,624,1224,1200
188 100 1320,600,1224,1224
189 100 1320,600,1224,1224
190 100 1344,576,1224,1224
191 100 1344,576,1224,1200
192 100 1344,576,1224,1200
193 100 1368,552,1224,1224
194 100 1368,552,1224,1224
195 100 1368,552,1224,1200
196 100 1368,552,1224,1200
197 100 1392,552,1224,1200
198 100 1392,552,1224,1200
199 100 1392,552,1224,1200
200 100 1464,528,1224,1200
201 100 1464,528,1224,1200
202 100 1512,528,1224,1200
203 100 1536,528,1224,1200
204 100 1536,528,1224,1200
205 100 1584,504,1224,1224
206 100 1584,504,1224,1224
207 100 1584,504,1224,1224
208 100 1584,504,1224,1224
209 100 1608,504,1224,1200
210 100 1608,504,1224,1200
211 100 1632,504,1224,1224
212 100 1632,504,1224,1224
213 100 1632,504,1224,1224
214 100 1632,504,1224,1200
215 100 1632,504,1224,1200
216 100 1632,504,1224,1200
217 100 1656,480,1224,1224
218 100 1656,480,1224,1224
219 100 1632,456,1224,1224
220 100 1632,456,1224,1224
221 100 1632,456,1224,1200
222 100 1632,456,1224,1200
223 100 1608,432,1224,1200
224 100 1584,408,1224,1200
225 100 1584,408,1224,1200
226 100 1560,384,1224,1200
227 100 1512,336,1224,1224
228 100 1512,336,1224,1224
229 100 1488,312,1224,1224
230 100 1488,312,1224,1224
231 100 1464,288,1224,1224
232 100 1464,288,1224,1224
233 100 1440,288,1224,1200
234 100 1440,288,1224,1200
235 100 1440,264,1224,1224
236 100 1416,264,1224,1224
237 100 1416,264,1224,1224
238 100 1416,264,1224,1200
239 100 1416,264,1224,1224
240 100 1416,264,1224,1224
241 100 1416,264,1224,1200
242 100 1416,264,1224,1200
243 100 1392,264,1224,1200
244 100 1392,264,1224,1200
245 100 1392,240,1224,1224
246 100 1392,240,1224,1224
247 100 1368,240,1224,1224
248 100 1368,240,1224,1200
249 100 1368,240,1224,1200
250 100 1368,216,1224,1224
251 100 1344,216,1224,1224
252 100 1344,216,1224,1224
253 100 1344,216,1224,1200
254 100 1344,216,1224,1200
255 100 1320,192,1224,1224
256 100 1320,192,1224,1224
257 100 1272,168,1224,1224
258 100 1272,168,1224,1224
