0 100 264,744,1224,1200
1 100 264,744,1224,1200
2 100 240,744,1224,1200
3 100 240,744,1224,1200
4 100 240,744,1224,1200
5 100 240,744,1224,1200
6 100 240,744,1224,1224
7 100 240,744,1224,1224
8 100 240,768,1224,1200
9 100 240,768,1224,1200
10 100 240,768,1224,1200
11 100 240,768,1224,1200
12 100 240,768,1224,1200
13 100 240,768,1224,1200
14 100 240,768,1224,1200
15 100 240,768,1224,1200
16 100 240,744,1224,1224
17 100 240,744,1224,1224
18 100 240,744,1224,1224
19 100 240,744,1224,1224
20 100 240,744,1224,1200
21 100 240,744,1224,1200
22 100 264,744,1224,1200
23 100 264,720,1224,1224
24 100 264,720,1224,1224
25 100 288,696,1224,1224
26 100 312,672,1224,1224
27 100 312,672,1224,1224
28 100 336,648,1224,1200
29 100 336,648,1224,1200
30 100 384,624,1224,1200
31 100 384,624,1224,1200
32 100 408,600,1224,1200
33 100 408,600,1224,1200
34 100 432,552,1224,1224
35 100 456,552,1224,1200
36 100 456,552,1224,1200
37 100 480,552,1224,1200
38 100 480,552,1224,1200
39 100 480,552,1224,1200
40 100 480,552,1224,1224
41 100 480,552,1224,1224
42 100 480,576,1224,1200
43 100 480,576,1224,1200
44 100 480,576,1224,1200
45 100 480,576,1224,1200
46 100 480,576,1224,1200
47 100 480,576,1224,1200
48 100 480,576,1224,1200
49 100 456,576,1224,1200
50 100 456,576,1224,1200
51 100 456,576,1224,1200
52 100 456,576,1224,1200
53 100 456,576,1224,1200
54 100 456,576,1224,1200
55 100 456,552,1224,1224
56 100 456,552,1224,1224
57 100 456,552,1224,1224
58 100 456,552,1224,1224
59 100 456,552,1224,1224
60 100 480,552,1224,1224
61 100 480,552,1224,1224
62 100 480,552,1224,1224
63 100 480,552,1224,1224
64 100 480,552,1224,1224
65 100 480,552,1224,1224
66 100 480,552,1224,1200
67 100 480,552,1224,1200
68 100 480,552,1224,1200
69 100 480,552,1224,1200
70 100 480,552,1224,1200
71 100 480,552,1224,1200
72 100 480,552,1224,1200
73 100 480,552,1224,1200
74 100 480,552,1224,1200
75 100 480,552,1224,1200
76 100 480,552,1224,1200
77 100 480,552,1224,1200
78 100 480,552,1224,1200
79 100 480,552,1224,1200
80 100 480,552,1224,1200
81 100 480,552,1224,1200
82 100 480,552,1224,1200
83 100 480,552,1224,1200
84 100 480,552,1224,1200
85 100 480,552,1224,1200
86 100 480,552,1224,1200
87 100 480,552,1224,1200
88 100 480,552,1224,1200
89 100 480,552,1224,1200
90 100 480,552,1224,1200
91 100 480,552,1224,1200
92 100 480,552,1224,1200
93 100 480,552,1224,1200
94 100 480,552,1224,1200
95 100 480,552,1224,1200
96 100 480,552,1224,1200
97 100 480,552,1224,1200
98 100 480,552,1224,1200
99 100 480,552,1224,1200
100 100 480,552,1224,1200
101 100 480,552,1224,1200
102 100 480,552,1224,1200
103 100 480,552,1224,1200
104 100 480,552,1224,1200
105 100 480,552,1224,1200
106 100 480,552,1224,1200
107 100 480,552,1224,1200
108 100 480,552,1224,1200
109 100 480,552,1224,1200
110 100 480,552,1224,1200
111 100 480,552,1224,1200
112 100 480,552,1224,1200
113 100 480,552,1224,1200
114 100 480,552,1224,1200
115 100 480,552,1224,1200
116 100 480,552,1224,1200
117 100 480,552,1224,1200
118 100 480,552,1224,1200
119 100 480,552,1224,1200
120 100 480,552,1224,1200
121 100 480,552,1224,1200
122 100 480,552,1224,1200
123 100 480,552,1224,1200
124 100 480,552,1224,1200
125 100 480,552,1224,1200
126 100 480,552,1224,1200
127 100 480,552,1224,1200
128 100 480,552,1224,1200
129 100 480,552,1224,1200
130 100 480,552,1224,1200
131 100 480,552,1224,1200
132 100 480,552,1224,1200
133 100 480,552,1224,1200
134 100 480,552,1224,1200
135 100 480,552,1224,1200
136 100 480,552,1224,1200
137 100 480,552,1224,1200
138 100 480,552,1224,1224
139 100 480,552,1224,1224
140 100 480,552,1224,1224
141 100 480,552,1224,1224
142 100 480,552,1224,1224
143 100 480,552,1224,1224
144 100 480,552,1224,1200
145 100 480,552,1224,1200
146 100 480,552,1224,1224
147 100 480,552,1224,1224
148 100 480,552,1224,1200
149 100 480,552,1224,1200
150 100 480,552,1224,1200
151 100 480,552,1224,1200
152 100 480,552,1224,1200
153 100 480,552,1224,1200
154 100 480,552,1224,1200
155 100 480,552,1224,1200
156 100 480,552,1224,1200
157 100 480,552,1224,1200
158 100 504,552,1224,1200
159 100 504,552,1224,1200
160 100 504,552,1224,1200
161 100 504,552,1224,1200
162 100 504,552,1224,1200
163 100 504,552,1224,1200
164 100 504,552,1224,1200
165 100 504,552,1224,1200
166 100 504,552,1224,1200
167 100 504,552,1224,1200
168 100 504,552,1224,1200
169 100 504,552,1224,1200
170 100 504,552,1224,1200
171 100 504,552,1224,1200
172 100 504,552,1224,1200
173 100 504,552,1224,1200
174 100 504,552,1224,1200
