0 100 384,504,1224,1224
1 100 840,552,1224,1200
2 100 840,552,1224,1200
3 100 840,528,1224,1224
4 100 840,528,1224,1224
5 100 816,528,1224,1200
6 100 816,528,1224,1200
7 100 816,528,1224,1200
8 100 816,528,1224,1200
9 100 792,528,1224,1200
10 100 792,528,1224,1200
11 100 792,528,1224,1200
12 100 792,528,1224,1200
13 100 792,528,1224,1200
14 100 792,528,1224,1200
15 100 792,528,1224,1224
16 100 792,528,1224,1224
17 100 768,552,1224,1200
18 100 768,552,1224,1200
19 100 768,528,1224,1224
20 100 768,528,1224,1224
21 100 768,528,1224,1224
22 100 768,528,1224,1224
23 100 744,528,1224,1224
24 100 744,528,1224,1224
25 100 744,528,1224,1200
26 100 744,528,1224,1200
27 100 744,528,1224,1200
28 100 744,528,1224,1200
29 100 720,528,1224,1200
30 100 720,528,1224,1200
31 100 720,528,1224,1200
32 100 720,528,1224,1200
33 100 720,528,1224,1224
34 100 720,528,1224,1224
35 100 744,528,1224,1224
36 100 744,528,1224,1224
37 100 768,528,1224,1200
38 100 768,528,1224,1200
39 100 792,528,1224,1200
40 100 792,528,1224,1200
41 100 816,528,1224,1200
42 100 816,528,1224,1200
43 100 816,528,1224,1200
44 100 816,528,1224,1200
45 100 840,504,1224,1224
46 100 840,504,1224,1224
47 100 864,504,1224,1200
48 100 864,504,1224,1200
49 100 912,504,1224,1200
50 100 912,504,1224,1200
51 100 960,504,1224,1200
52 100 960,504,1224,1200
53 100 1008,504,1224,1200
54 100 1008,504,1224,1200
55 100 1032,480,1224,1224
56 100 1032,480,1224,1224
57 100 1032,480,1224,1224
58 100 1032,480,1224,1224
59 100 1056,480,1224,1200
60 100 1056,480,1224,1200
61 100 1080,456,1224,1224
62 100 1080,456,1224,1224
63 100 1104,456,1224,1224
64 100 1104,456,1224,1224
65 100 1128,456,1224,1224
66 100 1128,456,1224,1224
67 100 1176,456,1224,1224
68 100 1176,456,1224,1224
69 100 1200,480,1224,1200
70 100 1200,480,1224,1200
71 100 1224,480,1224,1200
72 100 1224,480,1224,1200
73 100 1248,480,1224,1200
74 100 1248,480,1224,1200
75 100 1272,480,1224,1200
76 100 1272,480,1224,1200
77 100 1272,480,1224,1224
78 100 1272,480,1224,1224
79 100 1272,480,1224,1224
80 100 1272,480,1224,1224
81 100 1272,480,1224,1224
82 100 1272,480,1224,1224
83 100 1248,480,1224,1200
84 100 1248,480,1224,1200
85 100 1248,480,1224,1200
86 100 1248,480,1224,1200
87 100 1248,480,1224,1200
88 100 1248,480,1224,1200
89 100 1248,480,1224,1200
90 100 1248,480,1224,1200
91 100 1248,480,1224,1200
92 100 1248,480,1224,1200
93 100 1248,480,1224,1200
94 100 1248,480,1224,1200
95 100 1248,480,1224,1200
96 100 1248,480,1224,1200
97 100 1248,480,1224,1200
98 100 1248,480,1224,1200
99 100 1248,480,1224,1200
100 100 1248,480,1224,1200
101 100 1248,480,1224,1224
102 100 1248,480,1224,1224
103 100 1248,480,1224,1224
104 100 1248,480,1224,1224
105 100 1248,480,1224,1224
106 100 1248,480,1224,1224
107 100 1248,480,1224,1224
108 100 1248,480,1224,1224
109 100 1248,480,1224,1224
110 100 1248,480,1224,1224
111 100 1248,480,1224,1224
112 100 1248,480,1224,1224
113 100 1272,480,1224,1224
114 100 1272,480,1224,1224
115 100 1272,504,1224,1200
116 100 1272,504,1224,1200
117 100 1272,504,1224,1200
118 100 1272,504,1224,1200
119 100 1272,504,1224,1200
